stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,20.43,0,0
72hpf,0,0,0,0,6.42,26.74,0,2.14
21Day,1.34,0,0,0,14.72,17.4,0,2.68
3Month,2.88,0,0.32,0.96,0,0,0.32,0.32
22Month,14.21,0.55,0.55,1.09,0,0.55,0,0.55
