stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,4.09,0,4.09,0,20.43,0,0,0
72hpf,0,3.21,0,0,0,4.28,0,0,1.07
21Day,1.34,0,0,0,1.34,4.02,0,1.34,0
3Month,0.32,4.16,0.96,2.24,1.28,0.32,0,0.32,1.6
22Month,1.09,8.75,0,4.37,0,0,2.19,1.64,1.64
