stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,28.6,0,12.26,0,114.42,0,73.56
72hpf,0,8.56,0,0,2.14,64.19,2.14,49.21
21Day,0,6.69,0,1.34,5.35,20.08,4.02,36.14
3Month,0.64,8.64,10.56,0.96,7.04,0.32,0.32,2.24
22Month,0,8.75,1.09,2.73,0,0,0,2.73
