stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0,1.07,0,22.47
21Day,0,10.71,5.35,0,0,1.34,8.03,8.03,378.8
3Month,0.64,1.6,0,0.64,2.88,0.64,0.32,0,35.51
22Month,0.55,4.37,0,0.55,5.47,0.55,0.55,0,25.69
