stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0,4.09
72hpf,0,0,0,0,1.07,3.21,0,0,4.28
21Day,0,1.34,0,0,1.34,2.68,0,0,0
3Month,2.56,26.24,5.44,4.48,6.08,1.6,0,1.28,5.76
22Month,1.64,45.92,1.64,3.28,1.64,0,1.09,1.09,3.28
