stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,8.17,0,16.35,0
72hpf,5.35,0,0,0,13.91,0
21Day,8.03,0,0,2.68,5.35,0
3Month,2.56,0.32,0.96,0,0.32,0.32
