stage,Epithelial,Erythroid,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,53.12,0,0
72hpf,4.28,0,1.07,11.77,1.07,2.14
21Day,2.68,2.68,0,10.71,0,1.34
