stage,Epithelial,Immune,Neuron,Stromal
24hpf,0,0,4.09,4.09
72hpf,1.07,0,6.42,0
21Day,0,2.68,2.68,0
3Month,4.8,0.32,0,0.32
22Month,0.55,1.09,0,0
