stage,Epithelial,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,0,4.09,4.09,0,0,0
72hpf,3.21,0,0,10.7,0,0,0
21Day,2.68,0,0,4.02,1.34,4.02,1.34
3Month,0.32,0.32,0,0,0,0,0
22Month,6.56,0,1.64,0,0,0,0
