stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,8.17,0,0,0,0,12.26,0,4.09
72hpf,1.07,49.21,0,0,0,6.42,361.59,0,13.91
21Day,0,34.8,2.68,0,1.34,1.34,153.93,5.35,21.42
3Month,0,7.68,0.32,124.46,2.88,0.32,4.8,0.64,3.52
22Month,1.09,5.47,0.55,1.64,1.09,1.09,4.92,0,0.55
