stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0
72hpf,0,0,0,0,0,3.21,0,2.14
21Day,0,2.68,0,0,2.68,5.35,1.34,2.68
3Month,0.32,3.52,0.32,0.64,0.32,0,0.32,0.32
22Month,0,4.92,0,0.55,0.55,0,0,0.55
