stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,28.6,0,0,4.09,0,28.6,0,0,16.35
72hpf,0,16.05,1.07,0,0,0,4.28,2.14,0,3.21
21Day,0,78.97,1.34,0,1.34,0,5.35,0,4.02,4.02
3Month,0,55.67,0,12.48,2.56,1.28,0,0.32,0.32,0.96
22Month,0.55,54.67,0,2.19,6.01,0.55,1.64,6.01,1.64,1.64
