stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0,4.09
72hpf,0,0,0,0,1.07,5.35,0,0
21Day,5.35,0,0,28.11,0,2.68,0,1.34
3Month,9.92,0.96,5.76,96.62,0,1.6,0.64,12.16
22Month,7.11,0,0.55,50.84,0,0,0,2.19
