stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,40.86,0,0,16.35
72hpf,9.63,0,0,0,0,23.54,0,0,1.07
21Day,5.35,0,0,0,2.68,5.35,0,1.34,4.02
3Month,5.12,0,0,2.24,0,0.32,0,0.32,4.48
22Month,14.76,1.09,0.55,0,0,0,1.09,0,2.19
