stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,32.69,0,0,0,20.43,0,0,4.09
72hpf,52.42,0,0,0,4.28,0,0,1.07
21Day,62.91,0,1.34,0,5.35,0,0,0
3Month,8,1.92,1.28,0.64,0,0,0.32,0.64
22Month,7.11,0,0.55,0,0,0.55,0.55,0.55
