stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,28.6,0,4.09,0,0
72hpf,0,0,0,0,8.56,0,0,0,0
21Day,0,1.34,1.34,0,29.45,0,1.34,0,1.34
3Month,0.96,2.24,0,0.32,54.07,0.32,0,0,0.32
22Month,1.64,6.01,3.28,0,270.59,0.55,0,0.55,3.28
