stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,1.07,0,0,0,6.42,0,0
21Day,0,4.02,0,1.34,0,5.35,0,2.68
3Month,0,2.56,1.92,3.2,1.28,0,0,0
22Month,0.55,10.39,1.09,2.73,0.55,1.64,0.55,1.09
