stage,Endothelial,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,8.17,0,0
72hpf,1.07,28.88,0,0,0,0,2.14
21Day,0,2.68,0,1.34,6.69,0,0
3Month,0,61.11,0.96,0.96,2.88,0.32,1.6
22Month,0,6.01,0,0.55,1.09,0,0
