stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,8.17,326.91,8.17,0,28.6,40.86,788.68,32.69,126.68
72hpf,0,81.3,2.14,2.14,0,4.28,109.12,0,7.49
21Day,0,8.03,1.34,4.02,0,0,30.79,0,6.69
22Month,0.55,13.12,0,38.81,2.19,0,0,0,0.55
