stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,269.7,751.9,8.17,0,44.95,228.84,18523.67,28.6,16.35,1826.62
72hpf,136.93,1012.02,128.37,1.07,40.65,423.64,19077.59,13.91,21.4,2046.51
21Day,41.49,416.28,129.84,1.34,96.37,242.27,3282.08,5.35,107.08,1113.66
3Month,49.27,227.16,8.32,67.51,42.55,39.67,60.79,1.6,17.92,196.45
22Month,104.96,319.25,7.11,58.49,60.68,27.88,101.13,19.68,28.43,179.85
