stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,4.09,12.26,0,0,0
72hpf,0,0,0,3.21,0,4.28,0,0,0
21Day,0,0,0,0,0,1.34,0,1.34,1.34
3Month,0,0.64,0,0,0,0,0,0,0.32
22Month,1.09,14.21,0.55,1.64,0,1.09,0.55,0,1.09
