stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,2.14,0,0,0,0,159.4,0,4.28
21Day,4.02,4.02,0,4.02,1.34,77.63,6.69,5.35
3Month,0.96,0,0.64,0,0,0,0,0.32
22Month,11.48,0,1.09,3.28,0,1.09,1.64,0
