stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,4.09,0,73.56,0,0,4.09
72hpf,3.21,0,0,2.14,111.26,0,0,17.12
21Day,1.34,0,0,2.68,18.74,0,1.34,14.72
3Month,3.84,9.28,0.96,0.32,0,0,0.64,0.96
22Month,17.49,0,1.64,0,0.55,2.73,0.55,0.55
