stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,0,0
72hpf,3.21,1.07,0,0,3.21,0,9.63
21Day,4.02,0,0,1.34,6.69,0,9.37
22Month,6.01,0,1.64,0,0,0.55,1.64
