stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,4.09
72hpf,1.07,0,0,0,2.14,114.47,2.14,6.42
21Day,2.68,1.34,1.34,0,1.34,28.11,0,2.68
3Month,6.4,0.64,24.96,0.64,1.28,0.64,0.32,0.32
22Month,7.11,0,1.09,1.09,0,0,0,0
