stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,32.69,0,0
72hpf,1.07,0,0,0,20.33,1.07,5.35
21Day,4.02,5.35,5.35,1.34,16.06,0,4.02
3Month,1.28,0,0,0,0,0,0
