stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,4.28,4.28,0,1.07,0,10.7,0,27.81,5.35
21Day,1.34,4.02,0,0,0,13.39,1.34,29.45,0
3Month,0.32,4.8,0.32,0,0.32,0,0,0,0
22Month,0,4.92,0,0.55,0,0,0,0,0.55
