stage,Epithelial,Erythroid,Immune,Neuron,Secretory,Stromal
24hpf,0,0,4.09,0,0,0
72hpf,0,0,0,3.21,0,0
21Day,0,1.34,0,5.35,0,0
3Month,1.28,0,0,0.32,0.64,0
22Month,3.83,0,0,0,0,0.55
