stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,8.17,0,0,4.09,0,147.11,0,24.52
72hpf,0,8.56,0,0,0,0,29.95,0,9.63
21Day,0,4.02,17.4,1.34,6.69,6.69,22.76,0,2.68
3Month,0,0.96,0,2.24,0.64,0.64,0,0,0
22Month,0,2.19,0,2.19,1.09,0.55,0,0.55,0
