stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,53.12,4.09,0,36.78,28.6,318.74,12.26,0,93.99
72hpf,10.7,101.63,26.74,0,6.42,46,441.82,9.63,6.42,379.78
21Day,10.71,168.66,38.82,5.35,66.93,97.71,303.85,1.34,22.76,382.82
3Month,57.27,919.21,12.48,45.11,433.85,69.43,64.31,3.52,16.32,337.23
22Month,168.92,2297.59,24.05,59.04,572.89,100.58,305.58,101.13,37.72,619.36
