stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,36.78,0,8.17
72hpf,0,3.21,0,0,1.07,1.07,0,3.21
21Day,0,6.69,0,0,4.02,2.68,1.34,5.35
3Month,0.32,9.92,0.32,0.32,0,0,0.32,0.96
22Month,0,2.19,0,0,0,0,0,0.55
