stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0,0
72hpf,3.21,1.07,0,1.07,1.07,16.05,0,0,1.07
21Day,12.05,0,0,5.35,0,4.02,0,1.34,1.34
3Month,35.51,0,1.28,2.56,0,0,0.64,0,1.28
22Month,30.07,0,0.55,0.55,0,0,2.19,0,0
