stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,24.52,0,0,0,81.73,4.09,0,8.17
72hpf,0,50.28,1.07,1.07,0,9.63,0,0,3.21
21Day,0,1.34,2.68,1.34,0,1.34,0,0,0
3Month,0,0.64,0,0.64,0,0,0,0,0
22Month,1.64,17.49,0,51.39,1.64,1.09,1.09,0.55,4.92
