stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,65.38,4.09
72hpf,0,5.35,1.07,0,1.07,0,14.98,8.56
21Day,1.34,5.35,1.34,0,1.34,1.34,2.68,6.69
3Month,0,2.56,0,3.2,0.32,0,0,0
22Month,0.55,2.19,0,0,0.55,0,0,0
