stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,7.49,0,0,0,0,0,0
21Day,0,1.34,0,26.77,0,0,0,0
3Month,0.32,30.72,2.88,428.73,2.56,0.96,1.28,1.92
22Month,1.09,1.64,0,32.8,0,0,0,0
