stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,0,4.09,0,0
72hpf,0,1.07,0,0,0,0,0,0,1.07
21Day,1.34,4.02,1.34,0,1.34,1.34,1.34,1.34,4.02
3Month,0,6.72,0.64,5.44,1.28,0.32,0.64,4.8,0.64
22Month,0,7.65,0,0,4.92,0,1.64,42.09,0.55
