stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,4.09,0,0,0,0
72hpf,0,0,0,0,0,0,1.07,0,0
21Day,0,40.16,0,0,12.05,0,2.68,0,0
3Month,0,32.31,0.32,5.76,14.72,0.96,0.32,0,0.96
22Month,2.19,53.57,0,7.11,48.11,0,1.64,1.09,2.19
