stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,8.17,0
72hpf,2.14,0,1.07,1.07,2.14,0
21Day,0,1.34,2.68,0,0,1.34
3Month,1.6,0,0,0,0,0
