stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,8.17,0,0,0
72hpf,0,0,0,0,12.84,8.56,0,0,44.93
21Day,6.69,1.34,0,4.02,25.43,12.05,1.34,4.02,135.19
3Month,8.64,0,3.52,2.56,5.44,0.32,0,0.32,83.51
22Month,5.47,0,0.55,1.64,1.09,2.19,1.64,0.55,9.29
