stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,4.09,0,0
72hpf,3.21,13.91,6.42,0,0,1.07,33.16,147.63,17.12
21Day,0,18.74,5.35,0,0,5.35,26.77,80.31,17.4
3Month,0,3.52,0,18.88,1.6,0.64,0.64,2.88,0.96
22Month,0,13.12,0,6.56,1.64,0,0.55,4.37,0
