stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,12.26,0,0,0,0,8.17,4.09,8.17
72hpf,0,2.14,0,0,0,0,7.49,0,0
21Day,0,0,0,0,0,0,1.34,0,0
3Month,0,0,0,0.96,0,0,0,0,0
22Month,2.73,28.97,0.55,356.97,11.48,1.09,2.19,4.37,3.28
