stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
72hpf,0,0,0,0,2.14,0
21Day,1.34,2.68,0,0,5.35,0
3Month,6.4,0,1.6,0,0,1.28
22Month,7.65,0.55,0,2.19,0.55,3.28
