stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,28.6,0,0
72hpf,0,7.49,3.21,0,3.21,300.61,1.07,7.49
21Day,0,2.68,5.35,1.34,2.68,113.78,1.34,5.35
3Month,0,0.64,0,0.32,0,0,0,0.32
22Month,0.55,2.19,0,1.64,0,0,0,0
