stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,1.07,1.07,0,0
21Day,0,12.05,0,103.07,4.02,10.71,4.02,2.68
3Month,0,1.6,0,4.16,0,0,0,0
22Month,0.55,12.57,0.55,13.67,0.55,0,3.83,1.64
