stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0
72hpf,1.07,0,0,0,0,2.14,0,1.07
21Day,1.34,0,1.34,0,0,2.68,0,0
3Month,8.64,0.32,40.63,3.2,1.28,0,0.64,1.6
22Month,2.19,0,3.83,1.09,0,0,0,0
