stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,5.35,0,0,0
21Day,0,2.68,0,0,0,8.03,0,0,0
3Month,0.32,7.36,1.6,1.6,0.32,0,0,0.32,0.96
22Month,0.55,21.32,1.09,3.83,1.09,1.09,0.55,0,1.09
