stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,0,4.09
72hpf,0,0,0,1.07,0,0,0,0,0
21Day,0,0,0,0,1.34,0,0,0,0
3Month,0.32,8.64,1.28,1.92,0.32,0.32,0,0.64,0.96
22Month,1.09,9.84,0,4.37,0.55,0,1.09,0.55,1.64
