stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,2.14,1.07,0,1.07,255.68,1.07,0,4.28
21Day,0,5.35,5.35,1.34,2.68,156.61,0,1.34,2.68
3Month,0,2.56,0,0.96,0,0.96,0,0.32,0.64
22Month,0.55,9.29,0.55,6.56,0,196.25,0.55,0.55,1.09
