stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,1.07,0,0,0,0,0,0
21Day,0,14.72,4.02,0,1.34,18.74,25.43,0,22.76
3Month,0,11.84,0,1.28,8.96,0,0,40.95,55.67
22Month,2.73,37.72,0,0,4.37,0.55,1.09,4.92,29.52
