stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,1.07,4.28,0,1.07,0,9.63,0,5.35
21Day,0,8.03,5.35,9.37,4.02,9.37,2.68,1.34
3Month,0,0.32,0,0.32,0,0,0,0
22Month,0,0.55,0,0.55,0,0,0.55,0
