stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,8.17,16.35,0,4.09
72hpf,2.14,0,1.07,0,1.07,20.33,1.07,1.07
21Day,1.34,1.34,0,0,2.68,8.03,2.68,5.35
3Month,3.52,0,17.92,0.32,0.32,0.96,0.32,0.64
22Month,1.09,0,0,0.55,0.55,0,0,0
