stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,2.14,2.14,0,0,0,12.84,0,1.07
21Day,1.34,2.68,0,1.34,1.34,5.35,0,0
3Month,2.24,0,1.92,1.6,0.32,0,0,0
22Month,4.92,0,0,1.09,0.55,0.55,0.55,1.09
