stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,3.21,0,0,0,0,0,0,0
21Day,12.05,0,5.35,0,1.34,0,1.34,5.35
3Month,8.64,0,3.52,0.32,0,0.32,0.32,0.32
22Month,2.19,0.55,0,0.55,0,0,0,0
