stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,0
72hpf,1.07,1.07,0,0,0,13.91,0,1.07,0
21Day,2.68,1.34,0,1.34,1.34,14.72,0,0,0
3Month,11.52,0,0.64,0.96,0,0,0,0.32,0.96
22Month,8.2,0,14.76,1.64,0,0,0.55,0,2.19
