stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,4.09,0,4.09
72hpf,1.07,0,1.07,0,0,0,10.7,0,4.28
21Day,0,2.68,0,0,2.68,1.34,17.4,2.68,2.68
3Month,0,4.16,0,5.44,0.96,1.92,0.96,0.96,0.32
22Month,0,5.47,0,0,1.09,2.19,0,0,0
