stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,4.09,0,8.17
72hpf,0,1.07,0,0,0,0,2.14,0,1.07
21Day,0,0,0,0,0,0,0,0,1.34
3Month,1.28,63.35,0.32,3.84,4.48,1.6,0.64,0,12.48
22Month,0.55,90.74,0,1.09,0.55,0.55,0.55,1.64,3.28
