stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,16.35,0,0,4.09,200.23,0,0,44.95
72hpf,0,9.63,1.07,0,4.28,84.51,0,2.14,10.7
21Day,0,12.05,5.35,2.68,1.34,28.11,0,4.02,13.39
3Month,0.32,2.24,0,1.6,0,0.32,0,0.64,0.64
22Month,1.09,4.92,1.09,1.64,0,0,1.64,1.09,1.64
