stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,0,0,0
72hpf,1.07,4.28,0,0,0,5.35,0,1.07,4.28
21Day,1.34,16.06,0,2.68,1.34,9.37,0,0,21.42
3Month,1.92,0,1.28,0.96,0,0,0,0.32,0.32
22Month,4.92,0.55,0.55,1.64,0,0,1.09,2.19,0
