stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0,0
72hpf,1.07,3.21,1.07,0,1.07,119.82,0,0,6.42
21Day,0,1.34,1.34,1.34,2.68,41.49,0,1.34,8.03
3Month,0,0.96,0,0.64,0,0,0,0,0.32
22Month,0,2.19,0.55,0,0,0,0.55,0,0.55
