stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,24.52,216.58,0,0,69.47,8.17,2525.4,8.17,0,371.86
72hpf,40.65,396.89,67.4,4.28,38.51,138,6586.7,10.7,20.33,707.13
21Day,16.06,408.25,164.64,6.69,145.9,105.74,1429.55,0,66.93,594.31
3Month,4.16,188.77,3.52,221.72,57.91,18.88,16.96,1.28,15.36,25.28
22Month,3.28,178.21,1.64,47.01,69.43,6.01,10.93,16.4,11.48,29.52
