stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,0,6.42,0,0,0,0,0,0,1.07
21Day,0,8.03,0,5.35,1.34,4.02,0,1.34,1.34
3Month,0,12.48,0,1.92,0.64,0,0,0.32,0.32
22Month,0.55,18.04,0.55,6.56,0.55,0,1.09,0.55,1.64
