stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0
72hpf,102.7,1.07,0,0,22.47,1.07,1.07
21Day,101.73,5.35,1.34,2.68,32.12,2.68,10.71
