stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,16.35,0,0,0
72hpf,0,3.21,0,0,0,7.49,0,0,0
21Day,0,1.34,1.34,0,0,5.35,0,0,0
3Month,0.32,24.64,56.63,2.88,0,1.28,0,1.28,0.32
22Month,0.55,21.32,3.83,1.64,0.55,0.55,1.64,0,1.09
