stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0
72hpf,0,0,0,0,0,0,0,1.07
3Month,0.32,11.84,26.88,3.2,0.32,0.32,0.64,1.28
22Month,0,0,14.21,0,0,0,0,0
